student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout,,department,dropout,AVERAGE of study_hours_per_week,AVERAGE of attendance_rate
203400,FEMALE,COMMERCE,Nope,Postgraduate,-,22,6.510760998,76.0664008,63280,4,17.5,23,4,0,,0,,,,,
213875,Other,CIVIL,nan,,-,18,4.476031029,77.74460879,40103,5,,5,2,1,No,0,,,,,
210979,,nan,Yes,Primary,Y,22,,71.15072995,102322,4,5.3,55,0,4,No,0,,,,,
213740,Male,nan,N,Secondary,nan,16,5.608619827,56.64281442,20758,5,18.3,23,1,4,No,0,,,,,
211825,Other,CS,Y,Primary,-,22,5.731904406,57.27393524,7367,3,7.8,32,0,8,Yes,1,,,,,
202272,Male,,Yes,Postgraduate,nan,25,5.080334079,80.63861361,84267,,8.4,58,2,7,NA,0,,,,,
202374,M,ECE,No,Secondary,N,23,5.776017935,100,29934,5,5.5,30,1,8,No,0,,,,,
210844,NA,CIVIL,nan,Primary,Y,22,6.01038516,81.61271627,73203,5,6.4,15,0,4,Yes,0,,,,,
218068,M,nan,Nope,NA,-,23,4.703147033,70.4709934,59657,5,10.2,13,0,5,Yes,1,,,,,
212566,M,BIO,Yes,nan,No,19,6.417156079,67.42174394,23210,6,13,53,2,3,No,0,,,,,
208728,Female,nan,Y,nan,N,19,6.775772616,54.33753155,51448,3,17.1,34,0,2,Yes,0,,,,,
209843,Female,ECE,nan,Postgraduate,Yes,21,5.404213835,48.08847132,74353,5,17.3,18,2,8,No,1,,,,,
200292,Male,,Nope,Postgraduate,Y,18,4.557985004,72.89120536,15092,6,18,58,3,9,N,1,,,,,
211028,NA,CIVIL,Y,Graduate,nan,18,4.943565124,81.54886202,84929,4,16.6,51,1,6,,0,,,,,
211392,M,CIVIL,nan,None,nan,22,5.624367393,100,31485,5,6,47,0,5,No,0,,,,,
202870,FEMALE,BIO,Nope,Secondary,No,22,4.040086149,62.74000653,21514,5,,27,4,1,Yes,1,,,,,
213831,FEMALE,ARTS,nan,Postgraduate,-,23,4.640937104,81.33622077,31722,5,8.3,18,1,4,Yes,0,,,,,
211401,Female,CIVIL,Y,Secondary,N,26,6.455480736,79.13603895,34340,5,10.5,1,1,6,Yes,0,,,,,
209964,Male,CS,Y,Graduate,Y,16,4.182414594,55.81202777,54606,6,,12,2,8,Y,1,,,,,
215719,FEMALE,COMMERCE,N,Postgraduate,nan,16,4.709147107,69.85865644,40676,5,23.7,24,0,6,No,1,,,,,
213725,Male,ECE,,None,,23,6.080338714,76.10617196,48220,2,21,42,4,3,No,0,,,,,
214171,FEMALE,ARTS,Y,Primary,No,23,5.370635501,92.78214772,30184,5,5.4,4,3,9,No,0,,,,,
219699,NA,,Yes,Secondary,nan,21,6.751048602,64.32940396,63011,3,8.9,46,0,9,No,0,,,,,
217952,M,ECE,nan,,Yes,16,4.211344637,67.88187165,71357,5,8.8,31,4,8,No,1,,,,,
212528,Female,BIO,nan,None,N,22,4.47414548,68.95212099,-1198,6,7,57,1,7,Yes,0,,,,,
219386,NA,ME,Yes,nan,N,23,4.154281971,72.12780818,64374,6,10,29,2,1,Yes,0,,,,,
204879,Female,ECE,Yes,nan,-,20,5.302585364,85.62579547,61408,5,15.3,27,3,1,nan,0,,,,,
217244,M,ME,No,NA,No,21,5.043801178,71.89370267,48489,6,7.1,6,2,5,No,0,,,,,
210542,Other,ME,N,Secondary,nan,21,6.516777138,78.93726164,34758,5,20.1,21,4,9,No,0,,,,,
219713,Male,COMMERCE,nan,Graduate,N,18,6.547612576,76.56733232,35565,6,17.2,51,1,1,No,0,,,,,
217714,M,ME,Yes,Secondary,-,18,4.792006337,72.89338449,37949,3,22.2,26,1,8,Y,0,,,,,
210420,Male,ARTS,No,Postgraduate,No,22,5.21358907,91.25254282,57757,5,18.8,2,1,5,No,1,,,,,
214396,NA,nan,Yes,Primary,-,24,5.003663826,76.23849177,72922,4,20.2,41,1,1,No,1,,,,,
204418,Male,nan,nan,Graduate,N,26,4.996994619,92.75161773,16894,4,10.5,25,3,4,No,1,,,,,
210002,M,BIO,Yes,Postgraduate,Y,21,5.398148955,61.68426987,71837,6,10.3,13,2,9,Yes,1,,,,,
218025,Male,CS,Yes,Primary,-,17,5.118141372,63.14776239,53587,3,22.5,13,4,2,Yes,0,,,,,
212419,Other,ECE,N,Graduate,-,24,6.521330017,91.00056042,40910,3,14.3,9,2,5,No,0,,,,,
212147,FEMALE,nan,Nope,Secondary,Y,23,5.559306761,87.20276182,58447,2,5.1,48,3,0,nan,0,,,,,
200356,Other,nan,N,Postgraduate,N,20,4.893911314,68.13453589,52752,5,14.1,45,3,9,Yes,0,,,,,
211553,M,ECE,Y,Postgraduate,,26,6.120322165,76.8025368,6472,5,21.3,10,2,4,Y,0,,,,,
200686,Male,CS,No,Secondary,N,26,4.339068661,71.7633329,59353,6,17.4,49,3,0,No,0,,,,,
204584,,ME,No,None,Yes,16,4.572511796,81.54791592,53557,5,5.6,22,2,7,No,0,,,,,
200837,M,CIVIL,Nope,Primary,nan,24,4.678383361,76.33906947,52977,5,23,18,0,6,No,0,,,,,
207013,,nan,Nope,None,N,24,,75.69499106,65059,4,18.4,2,3,4,Yes,0,,,,,
208458,FEMALE,COMMERCE,nan,Primary,No,19,5.201332265,47.70642804,19068,4,6.9,40,2,7,No,1,,,,,
212014,NA,BIO,No,nan,nan,22,5.79751529,,54374,4,21.9,13,0,4,Yes,1,,,,,
212599,NA,CIVIL,nan,NA,Y,22,6.003929366,83.47090111,63554,5,17.4,48,2,7,No,1,,,,,
210198,FEMALE,COMMERCE,Yes,,nan,20,6.277105301,82.97217987,66301,2,24.1,29,2,0,No,0,,,,,
201726,FEMALE,ARTS,,Primary,-,24,5.05972957,63.65167187,47909,6,23.9,37,3,9,No,0,,,,,
219658,M,ME,No,Primary,-,17,,46.6800297,56585,6,,27,4,9,No,1,,,,,
217576,NA,CIVIL,Yes,Postgraduate,-,26,4.878807475,60.5954684,49450,4,18,0,1,7,Yes,0,,,,,
202362,Male,ECE,N,NA,Yes,18,5.962395284,65.61093094,36366,6,16,29,0,0,No,1,,,,,
217272,NA,CS,Y,nan,-,18,4.51283272,89.64014322,67162,,24.3,21,4,5,No,0,,,,,
203179,Other,ARTS,nan,Graduate,Yes,20,6.2945738,77.38524919,53135,2,16.6,57,4,7,No,0,,,,,
210284,NA,ECE,No,Primary,-,26,,60.82268657,32777,3,12,45,2,4,Yes,1,,,,,
219311,M,ECE,Yes,Postgraduate,nan,20,4.552031689,80.24619276,40132,4,22,26,4,0,No,0,,,,,
215574,FEMALE,,nan,Primary,Yes,16,6.778865693,80.78581339,44138,4,22.7,49,1,1,No,0,,,,,
216565,,nan,nan,Graduate,-,24,4.843433492,46.55270435,19087,5,21.8,52,2,3,No,1,,,,,
212284,Female,ECE,No,Graduate,N,20,,95.12776718,46499,2,,28,1,2,Yes,0,,,,,
204223,Other,CS,nan,Graduate,Y,16,6.187677865,84.68819402,43680,4,7.6,9,1,8,No,0,,,,,
214433,FEMALE,CS,Nope,Primary,N,17,6.138782164,100,61402,,21.9,39,0,4,nan,0,,,,,
212035,Male,CS,Nope,Graduate,Yes,20,,84.8354724,44041,5,22.1,9,4,1,Yes,0,,,,,
209633,M,BIO,Y,Primary,Yes,26,5.018563278,73.18701404,21559,5,11.5,4,1,9,No,0,,,,,
207379,NA,nan,nan,nan,N,24,6.793034559,64.14544489,62740,3,10.9,11,0,0,NA,1,,,,,
208101,Female,CS,No,Primary,nan,26,4.458655399,75.74653759,45271,4,17.6,5,0,0,No,1,,,,,
216062,M,nan,Y,Secondary,Y,26,6.950543771,70.56524347,18806,5,23.5,1,0,0,Yes,0,,,,,
209858,Other,CIVIL,No,Secondary,,21,,61.00010082,43567,6,6.2,50,1,3,Yes,0,,,,,
210940,Female,,nan,Graduate,Y,21,6.406450561,78.43166916,80170,2,15.4,57,1,2,Yes,0,,,,,
216109,Other,ME,N,Graduate,nan,18,6.299448943,89.18807652,57908,6,18.3,38,2,6,Y,0,,,,,
206967,FEMALE,nan,nan,Secondary,No,,6.551239543,67.23311112,54495,3,24.3,23,2,3,Yes,0,,,,,
206166,NA,CS,,None,-,24,6.176685117,73.54942375,49024,6,10.1,46,4,5,,0,,,,,
206461,FEMALE,CIVIL,No,Graduate,-,17,5.748780157,81.53588371,37321,5,18.3,5,0,6,No,1,,,,,
203061,NA,COMMERCE,N,Primary,Y,16,6.076337053,95.71674434,49859,3,21.8,30,0,0,No,0,,,,,
200889,Other,ME,nan,Postgraduate,Yes,21,4.66904357,59.37435606,35804,2,7,50,1,6,No,0,,,,,
200966,Other,CIVIL,Y,None,Y,24,4.890076495,98.58713699,71741,2,12.2,46,3,1,Yes,0,,,,,
210481,M,ME,nan,Secondary,Yes,22,5.015388014,72.42713957,64755,6,,16,1,9,No,0,,,,,
212645,Other,CS,N,None,nan,24,,68.20524214,53600,2,11,39,1,8,N,0,,,,,
201963,,nan,N,Secondary,-,18,6.161686449,74.14234957,27878,4,21.5,47,1,7,nan,0,,,,,
211317,M,ECE,nan,,N,25,5.568092384,77.0817335,45060,6,22.2,29,1,2,No,1,,,,,
209850,NA,ME,N,Secondary,Yes,20,,56.83467741,52172,6,8.1,4,2,1,Y,1,,,,,
209319,Male,ECE,No,nan,No,21,5.836084645,86.30383692,68396,3,24.9,32,3,2,Y,0,,,,,
215952,Other,nan,Nope,Secondary,Yes,16,5.014461171,63.73155137,69085,6,12.4,45,4,6,No,1,,,,,
208353,,nan,No,Graduate,No,21,6.339621589,63.28818005,32444,2,11.4,25,1,4,No,0,,,,,
204667,NA,BIO,No,None,nan,,5.369950278,69.75619081,41474,5,24.8,5,4,7,Yes,0,,,,,
209508,FEMALE,ECE,nan,Secondary,N,19,6.681405867,82.06546927,48851,5,11.4,8,4,4,No,0,,,,,
216651,Other,ARTS,Yes,NA,Y,26,6.830334545,,74269,2,23.8,38,3,4,Yes,0,,,,,
212586,NA,,No,Graduate,,18,4.634478563,67.88185257,19732,6,11,16,1,7,NA,1,,,,,
213655,Male,BIO,Yes,Graduate,-,22,4.93070704,88.68539967,46797,3,12.4,32,1,8,No,0,,,,,
202835,Other,nan,Y,NA,Yes,22,4.294784105,95.19636051,50850,6,18.9,35,3,2,No,1,,,,,
209735,Female,ECE,Nope,Graduate,Yes,19,5.627699478,82.54047089,65661,3,8.9,59,4,3,No,0,,,,,
211455,FEMALE,nan,No,Secondary,Y,22,5.330987082,77.64519261,63608,5,22.8,39,4,1,No,0,,,,,
210005,Male,ECE,Nope,Primary,Yes,21,4.920985346,,64539,3,17.3,42,2,4,N,1,,,,,
207213,Other,CS,Nope,nan,No,16,4.243614579,78.32890935,36461,3,21,25,4,2,No,0,,,,,
207605,Male,CS,,Graduate,No,22,6.138716554,56.61882906,77481,2,22.1,6,0,1,,0,,,,,
200975,Female,ECE,No,nan,Yes,26,6.650304301,60.88584757,72935,2,8.2,23,2,4,No,0,,,,,
202268,Male,COMMERCE,Nope,,N,22,6.373649357,84.34190545,39043,2,14.5,11,1,8,No,0,,,,,
203770,M,BIO,N,None,Yes,,4.904605723,72.05392865,53575,2,,5,3,7,,1,,,,,
213231,NA,CS,N,Postgraduate,Yes,26,5.226129238,55.14306992,104132,6,22.4,41,4,9,Yes,1,,,,,
213996,NA,nan,No,None,Yes,25,6.842832217,100,57205,2,14.5,7,3,1,No,0,,,,,
200132,M,ME,Nope,Postgraduate,-,,4.904725534,45.42898506,36062,5,6.3,11,0,1,Yes,0,,,,,
210131,NA,ME,N,Primary,No,25,6.239794408,84.96473386,41304,3,24.6,29,4,0,No,0,,,,,
200581,Other,BIO,nan,,Yes,23,4.281815493,84.08573416,45029,3,23.1,3,4,7,N,1,,,,,
219618,NA,COMMERCE,Nope,Primary,-,19,5.140890966,57.41942795,21491,6,7.9,15,1,0,No,1,,,,,
209716,Female,ECE,Nope,Graduate,N,16,4.532133071,69.12754733,61725,2,15.3,39,1,4,No,0,,,,,
218916,FEMALE,nan,Nope,Primary,No,20,5.831165872,78.05445789,58862,5,20.7,57,3,2,Y,1,,,,,
206839,NA,BIO,nan,nan,,23,4.701968778,80.04940279,39753,3,5.4,13,3,4,Yes,0,,,,,
200393,Male,nan,Yes,Postgraduate,Yes,16,6.563715958,68.88410894,58390,6,,42,1,5,Y,1,,,,,
210218,Other,CIVIL,Yes,None,-,21,5.696998696,58.02394813,29284,3,,54,0,4,No,1,,,,,
206558,NA,,Y,None,Yes,21,5.791437827,64.20387175,21833,3,18,11,4,6,Yes,1,,,,,
209301,M,nan,No,Primary,Yes,,5.544639202,,75911,2,16.6,38,2,1,No,0,,,,,
213838,,nan,No,NA,-,26,5.794526224,77.33132564,-5970,4,11.1,31,0,4,No,0,,,,,
203928,,CS,N,NA,nan,26,6.673840312,67.75722469,41486,2,16.7,58,3,2,No,0,,,,,
213138,M,CIVIL,Nope,Graduate,,16,4.033496836,45.50149113,8991,2,6.1,18,0,6,No,1,,,,,
208401,M,CIVIL,nan,Secondary,No,23,5.99011693,73.85791734,60480,6,,19,3,6,nan,0,,,,,
204036,Female,ME,nan,Secondary,-,21,6.865945293,82.73337633,52566,2,22.6,38,3,2,No,0,,,,,
219396,FEMALE,ARTS,,nan,Y,17,4.779947867,88.03821423,8287,6,20.8,45,0,7,Yes,0,,,,,
213804,FEMALE,ME,Nope,Postgraduate,nan,22,6.50160181,88.11277433,74238,5,7,6,0,5,No,0,,,,,
208183,Female,nan,nan,Graduate,Yes,23,4.764116899,65.57498464,37949,6,16.4,2,4,0,Yes,1,,,,,
210469,FEMALE,,Y,Postgraduate,No,26,4.958694117,67.74878768,36195,5,13.7,28,4,1,No,0,,,,,
200225,Female,ARTS,Y,Graduate,N,19,5.265118524,62.44788571,49682,4,14.3,23,4,9,No,0,,,,,
211426,FEMALE,CIVIL,N,Postgraduate,,22,4.654840073,73.33207358,75834,4,13,30,0,9,nan,0,,,,,
204211,FEMALE,ECE,N,Postgraduate,Y,18,,82.47492474,48945,6,10.8,3,2,3,Yes,0,,,,,
219853,Other,CIVIL,N,nan,,19,4.158471727,84.1485216,39601,2,15.5,35,1,6,No,0,,,,,
219935,M,COMMERCE,Y,NA,Y,26,4.335159655,73.68804874,63514,4,21.7,0,1,5,Y,0,,,,,
206777,FEMALE,COMMERCE,Y,Graduate,Y,19,4.36593513,52.76809061,29480,2,7.1,23,0,5,NA,1,,,,,
204613,M,ARTS,Y,Postgraduate,Yes,22,5.187655764,84.65730989,83582,3,11.2,38,1,1,Yes,0,,,,,
219995,Other,nan,No,,Y,22,5.025714731,60.69621925,43456,2,13.2,24,0,5,Yes,0,,,,,
219252,Other,CIVIL,Nope,Graduate,nan,17,4.995640705,57.96850179,42090,,10.7,52,0,0,No,1,,,,,
208593,NA,ECE,No,None,,17,4.310661546,88.64825395,42214,3,16,8,0,7,No,0,,,,,
211366,FEMALE,,No,Primary,N,,4.953901245,71.01662645,58720,5,14.1,41,0,0,Y,0,,,,,
212246,Male,ME,No,Graduate,nan,22,5.553112894,58.05006447,32471,4,8.5,5,1,6,No,0,,,,,
213251,Male,,Nope,Primary,Y,23,6.222313852,83.08723801,41103,5,12.9,15,1,2,nan,0,,,,,
217384,Other,COMMERCE,N,,Yes,23,4.750838451,64.95711084,67539,4,12.3,35,0,5,No,1,,,,,
203669,Male,ME,nan,Secondary,Yes,20,5.181058784,68.36755063,74384,,5.4,27,2,5,No,1,,,,,
214934,NA,ME,nan,Secondary,Yes,24,5.930241917,68.94133725,47090,3,8.4,13,1,6,No,0,,,,,
205008,M,nan,Yes,Secondary,No,18,6.56735408,69.05141213,59224,2,25,23,1,3,Yes,0,,,,,
213420,Male,ME,Y,None,nan,23,6.003483619,76.83636357,65636,4,12.7,49,2,4,N,0,,,,,
203403,Other,nan,,Secondary,N,26,4.397764617,71.18312124,30162,6,24.7,45,2,1,Yes,1,,,,,
203515,,CS,nan,,Y,26,6.372461031,74.01907556,70328,2,20.9,10,4,1,,0,,,,,
203883,M,CIVIL,Nope,Secondary,-,23,5.034049779,89.53173796,41099,3,7.7,44,4,1,Yes,0,,,,,
215155,M,ARTS,Y,NA,N,22,6.864402212,68.40745361,50758,6,5.7,16,3,9,No,0,,,,,
206755,Other,CS,No,None,Y,25,5.776185255,67.05787928,65760,2,18.9,39,4,6,Yes,1,,,,,
214923,NA,CIVIL,N,,,18,5.730180783,67.14436677,112013,4,17.5,32,1,9,No,0,,,,,
202908,Male,ARTS,nan,nan,Yes,19,6.403865425,58.16788533,49612,3,24.1,2,1,1,No,1,,,,,
216475,Other,CIVIL,Nope,Secondary,Y,,6.940521506,62.70957799,47290,4,22,7,4,9,Yes,0,,,,,
204261,Male,nan,Yes,None,Y,25,4.780427467,93.13590592,49646,,22.7,0,1,7,No,0,,,,,
208071,M,,Nope,Postgraduate,,20,6.027080042,71.57906709,39433,2,7.4,42,1,2,No,1,,,,,
216786,Other,COMMERCE,Y,Primary,Yes,26,4.078845008,93.54322523,48567,3,10.4,28,3,9,No,0,,,,,
202423,Female,CS,nan,nan,N,18,6.598836526,65.78311613,397170,6,7.5,50,0,3,No,0,,,,,
215237,M,ME,Yes,Graduate,nan,17,5.433946712,55.51163611,73820,4,12.6,59,3,0,No,0,,,,,
205264,M,COMMERCE,nan,Primary,Y,23,5.063687678,72.28523707,67446,4,5.5,12,1,1,Yes,1,,,,,
215110,Other,BIO,N,Primary,-,26,5.262740442,82.54167714,44690,4,15,15,2,2,Y,1,,,,,
206163,Male,ARTS,Y,None,Yes,22,6.513426358,74.87683082,23023,4,16,9,1,6,nan,0,,,,,
214499,Female,CIVIL,Nope,Secondary,,20,4.678776337,100,57974,5,5.7,24,4,3,No,0,,,,,
203548,NA,CS,Y,nan,nan,16,5.770758965,69.32759326,269570,4,9,30,3,8,No,0,,,,,
213904,M,COMMERCE,Y,Graduate,,20,5.41337528,54.7144708,29577,4,12,32,4,6,,0,,,,,
219260,NA,CIVIL,N,None,,26,5.80134243,91.44853225,44997,4,12.1,22,1,5,No,0,,,,,
216069,NA,ARTS,Nope,None,Y,,4.71835588,77.7044052,55359,,15.1,17,3,5,nan,0,,,,,
219948,Male,CIVIL,nan,,nan,18,5.118655856,61.43755565,28884,5,17.6,52,3,1,Yes,0,,,,,
207548,Male,ME,No,NA,Yes,20,4.954729553,77.19518496,71128,2,5.1,14,1,9,,0,,,,,
213890,Female,ME,Y,NA,Y,24,5.353100913,72.28780726,68611,3,7.6,20,2,4,Yes,0,,,,,
219834,Other,ARTS,Y,Graduate,nan,26,,93.699199,48932,5,16.7,38,0,7,No,0,,,,,
217517,FEMALE,ECE,No,Primary,N,17,6.62345942,70.97481546,16751,6,15.5,30,3,6,No,1,,,,,
201159,Male,CIVIL,Nope,Postgraduate,No,16,5.727705356,73.51975388,3752,5,,31,0,5,,0,,,,,
206895,FEMALE,ARTS,Y,NA,-,25,4.053533021,84.41964826,43961,3,20.1,31,1,9,No,0,,,,,
205501,FEMALE,ARTS,,Postgraduate,Yes,18,4.377588884,77.43454479,50658,3,23.9,16,3,5,Yes,0,,,,,
215068,FEMALE,ECE,No,Primary,No,20,4.885841623,71.70204592,53591,5,5.9,16,4,6,Yes,0,,,,,
208047,Other,ARTS,Yes,NA,No,22,5.529835504,66.7114089,12353,2,22.2,7,2,9,No,0,,,,,
200809,FEMALE,COMMERCE,N,Postgraduate,-,22,6.257183114,77.69517746,56682,4,13.8,8,1,7,N,1,,,,,
217701,Other,COMMERCE,Yes,Secondary,N,17,4.48483627,71.32842715,47931,3,6.7,19,0,1,No,0,,,,,
202650,,ARTS,Y,Primary,Yes,24,4.573812709,81.71707144,46220,2,11,51,3,5,Y,0,,,,,
212846,NA,ECE,N,Secondary,Yes,16,6.75653623,66.76118246,25092,3,8.2,34,4,8,nan,0,,,,,
211982,FEMALE,BIO,N,nan,-,17,4.434777797,69.9872122,72513,4,24.2,45,4,1,No,1,,,,,
208789,M,,Yes,Secondary,Yes,26,4.911582941,93.35069416,36606,6,11.8,19,4,6,No,0,,,,,
203190,,ME,nan,Graduate,Yes,21,5.972554589,77.2666572,19662,3,18.7,29,0,9,,1,,,,,
203620,Female,nan,No,Postgraduate,Y,21,5.58516354,,19191,6,11.2,54,3,7,NA,1,,,,,
209894,Other,CS,Nope,NA,-,19,4.598207074,72.90450156,51131,6,24,24,1,5,No,0,,,,,
217917,M,BIO,N,Primary,No,25,5.66560284,81.82147599,61170,2,6.8,4,4,0,No,0,,,,,
203650,Male,ME,Y,NA,N,21,5.113724715,80.33433496,58739,2,6.9,54,0,2,No,0,,,,,
215572,NA,BIO,nan,None,N,26,4.249428364,66.94932327,40041,4,15.5,49,3,7,No,1,,,,,
213822,Female,ECE,Yes,nan,-,19,4.313960983,73.56521627,24946,3,15.3,7,0,1,No,0,,,,,
219398,,COMMERCE,N,,N,19,6.289046001,,27235,2,15.6,46,4,8,No,0,,,,,
204070,Female,CIVIL,nan,None,N,21,5.324613391,74.60035218,71266,5,19.6,5,1,7,No,0,,,,,
208290,Other,BIO,N,Graduate,-,16,4.365187381,63.00057057,38614,4,20.4,0,2,8,No,1,,,,,
201394,NA,CS,nan,nan,Y,23,6.868553579,66.63848591,75157,4,15.5,26,1,1,Yes,0,,,,,
205976,Female,ARTS,No,None,nan,19,5.839219205,91.05470062,38802,3,7.7,8,4,4,Y,0,,,,,
203370,Male,BIO,Yes,NA,N,20,6.919762364,74.3468357,47736,2,21.1,44,2,8,No,0,,,,,
219771,M,CS,No,NA,nan,19,4.744718142,83.59027177,30145,4,19.9,12,3,8,,0,,,,,
212529,NA,CS,nan,Secondary,No,16,5.016148257,77.56093863,36290,6,5.9,32,2,9,No,1,,,,,
216344,FEMALE,ARTS,N,Graduate,N,20,4.971343061,85.43336741,46297,6,17.9,31,4,1,Yes,1,,,,,
218253,Male,ME,Nope,None,-,19,5.332233858,84.2208755,64172,4,24.3,6,3,6,Yes,1,,,,,
216167,Female,BIO,No,Primary,-,23,6.400542455,66.86631027,71242,3,8.8,41,3,2,Yes,0,,,,,
216164,Other,CS,Y,nan,Y,23,4.703971972,75.55693607,39387,5,7.9,37,0,9,Yes,0,,,,,
201054,NA,COMMERCE,Y,Secondary,No,24,4.685955139,78.40882659,36917,5,24.4,36,1,8,No,0,,,,,
217049,Female,nan,Yes,None,Yes,22,6.740844624,95.4390555,53649,6,6.1,0,3,6,Yes,0,,,,,
216863,M,ARTS,N,Postgraduate,N,18,6.177485898,53.74304312,40746,2,14.5,18,4,1,No,0,,,,,
217068,Male,BIO,N,Postgraduate,Y,17,6.509175872,,55245,4,5.8,8,4,2,,0,,,,,
212965,FEMALE,ECE,nan,Postgraduate,-,20,5.468936454,72.41060527,61500,5,24.5,26,4,7,No,1,,,,,
208856,M,nan,No,Primary,nan,24,5.526976227,77.80010423,43581,6,7.5,29,3,9,nan,1,,,,,
207002,Other,COMMERCE,Y,Secondary,Yes,18,5.114266812,88.06206849,76480,2,14.7,32,0,3,nan,0,,,,,
207903,Male,nan,Nope,None,,23,5.22455649,63.62522559,4662,4,13.5,16,1,1,Yes,0,,,,,
201736,Female,CS,Yes,None,Y,25,6.297681307,61.47946288,69306,6,,34,4,9,,0,,,,,
211539,M,ECE,Nope,Secondary,N,18,6.125483407,83.36363149,35802,4,18.2,24,2,4,No,0,,,,,
201568,M,ECE,nan,Secondary,No,23,6.547411992,67.3037999,34977,3,8.1,58,2,7,Yes,0,,,,,
200462,M,CIVIL,Yes,Primary,Y,18,4.146972784,40.61953333,53480,3,17.1,22,3,3,Yes,1,,,,,
200743,Female,BIO,nan,nan,N,16,4.615731136,58.02254043,53080,6,19,20,1,2,No,1,,,,,
208414,Female,CIVIL,Yes,Postgraduate,nan,24,4.663688234,,107045,,9.4,46,0,4,nan,0,,,,,
208582,Male,ECE,Y,Secondary,-,17,4.689515633,84.79621359,31063,6,16.8,59,4,2,Yes,1,,,,,
203994,Female,nan,,,-,16,5.289814028,81.39753358,45369,5,9.8,53,1,5,No,1,,,,,
215134,Other,COMMERCE,Y,,N,20,4.390567278,91.07504342,73360,5,15.1,57,3,9,Y,1,,,,,
208817,Other,CS,N,Secondary,,22,6.170210917,78.68446425,23553,2,12.2,33,2,8,nan,0,,,,,
209308,NA,CS,Yes,Postgraduate,nan,17,6.842815252,77.88584122,60291,6,18.1,32,3,0,No,0,,,,,
210654,FEMALE,CS,N,Primary,-,18,5.87617546,71.92902183,26244,,11,33,4,8,nan,1,,,,,
206284,NA,CS,No,Secondary,Y,19,6.808073467,,78614,4,8.1,11,4,0,Yes,0,,,,,
217171,Other,COMMERCE,Nope,Postgraduate,No,26,4.568371995,70.02687375,48237,4,24.4,36,2,0,No,0,,,,,
218896,Male,nan,N,Graduate,nan,18,5.110614333,88.47813442,51852,5,14.2,58,2,0,No,1,,,,,
218504,Male,ME,Y,,No,19,6.526060429,90.39682891,54165,4,13.5,35,1,5,No,0,,,,,
214976,Other,ECE,N,Primary,Y,18,6.385644633,62.93916731,74253,5,7.6,2,3,3,,0,,,,,
205494,Male,,No,Postgraduate,nan,26,6.328996742,79.35190247,19426,5,14.5,34,4,4,No,0,,,,,
215628,Other,ME,N,Postgraduate,nan,16,5.108476441,73.67171607,13873,5,16.3,42,2,4,No,0,,,,,
218143,NA,ECE,nan,Postgraduate,Y,21,6.73742959,52.57999292,18023,3,9.5,55,2,8,NA,0,,,,,
208648,Female,ME,N,NA,Yes,23,6.457154901,75.60841977,94144,5,20.1,45,4,0,No,0,,,,,
210471,Male,BIO,Nope,NA,nan,20,5.235448537,71.65917733,105693,6,,56,4,7,NA,1,,,,,
208281,FEMALE,ECE,No,,-,16,5.483455186,74.2954311,63882,,24.9,18,3,5,Yes,0,,,,,
204335,Other,ARTS,No,Secondary,nan,24,6.943512227,79.97339616,63909,6,19.7,36,4,1,Yes,0,,,,,
210813,M,BIO,Yes,nan,N,18,5.053149232,81.35128882,45305,4,19.3,22,4,5,No,1,,,,,
207722,M,ARTS,Y,Secondary,Y,25,4.874707426,82.16792947,16088,2,6.4,51,2,9,No,0,,,,,
212562,FEMALE,nan,nan,Primary,-,20,,76.69752193,59841,5,21.4,49,4,7,No,0,,,,,
219600,Female,CIVIL,N,None,N,24,6.030747256,64.69527065,46460,3,20.4,7,4,1,,0,,,,,
205114,FEMALE,nan,Nope,None,nan,23,4.82917368,62.00989296,35863,5,15.7,16,2,3,Yes,0,,,,,
207174,Male,COMMERCE,Y,Primary,No,25,4.630931489,65.49074163,82467,5,6,8,4,9,Yes,1,,,,,
208587,Other,,nan,Postgraduate,N,21,4.097820439,83.50422189,72546,5,12.3,29,4,4,No,0,,,,,
216490,Other,ME,No,Secondary,nan,26,6.764769332,68.80923938,57323,2,16.2,8,4,3,Yes,0,,,,,
205212,Male,CIVIL,No,Secondary,Y,26,5.87969415,82.33267648,102548,5,20.2,32,2,2,Yes,0,,,,,
203641,Other,ARTS,N,None,N,19,5.955485673,62.65377842,56282,6,15.7,45,3,6,Yes,1,,,,,
209952,FEMALE,nan,Nope,Primary,Yes,25,4.422913986,77.12423324,47015,4,24.4,7,1,2,NA,0,,,,,
209034,NA,CS,nan,NA,Yes,16,6.489155943,84.2332046,48924,5,24.6,9,3,4,No,0,,,,,
219368,NA,,No,None,No,24,6.944458739,72.93505106,30272,5,16.6,15,1,6,NA,1,,,,,
200021,Female,COMMERCE,nan,NA,Yes,,4.019605759,64.21958461,27018,5,10.6,33,2,5,Y,0,,,,,
203718,Male,CIVIL,N,Graduate,No,,6.811017121,45.33934633,67089,6,12.7,22,3,1,Yes,0,,,,,
202902,NA,ECE,N,None,Y,16,5.117031956,68.23812273,58444,2,16.4,56,3,0,No,1,,,,,
