age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,dropout,Unnamed: 17,department.1,dropout.1,AVERAGE of study_hours_per_week,AVERAGE of attendance_rate,gender_male,gender_other,department_BIO,department_CIVIL,department_COMMERCE,department_CS,department_ECE,department_ME,scholarship_yes,parental_education_Postgraduate,parental_education_Primary,parental_education_Secondary,extra_curricular_yes,sports_participation_yes
21.0,6.603746139,90.71550835,44548.0,6.0,12.4,46,1,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,True
24.0,5.821593618,75.61335425,79643.0,3.0,18.0,50,2,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,True,True,False,False,False,False
25.0,5.662845503,68.78114211,57903.0,2.0,20.9,14,4,0,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24.0,6.00948221,93.67569104,30758.0,2.0,13.3,19,3,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,True,False,True
18.0,6.279983917,85.45937746,65614.0,4.0,24.5,22,4,1,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,False,False,False
18.0,4.858187246,75.09409398,42403.0,5.0,17.1,20,0,9,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,True,False,True,False,True,False
20.0,4.271546386,66.59368347,21701.0,2.0,24.4,14,3,3,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16.0,4.664943445,79.32850514,25822.0,4.0,18.1,56,2,8,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,True,False,False,False,True,False,False,False,False,False
21.0,5.891272944,61.61435181,46037.0,5.0,19.2,33,2,1,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
18.0,6.177485898,53.74304312,40746.0,2.0,14.5,18,4,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,True,False,False,False,False
18.0,6.436347758,83.773493,27345.0,2.0,24.6,4,2,1,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,False,False,False,False,True,False
18.0,4.619237834,58.25277139,50012.0,4.0,14.8,37,4,9,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,True
22.0,6.855898137,89.36144186,83199.0,6.0,13.2,21,0,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,True
23.0,4.054093403,75.09409398,33241.0,5.0,18.9,36,4,1,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,True,False,False,False,False,False,False,False,True,False
17.0,6.048833724,100.0,62930.0,5.0,19.6,50,2,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,True,False
17.0,5.18220223,84.41850977,55046.0,5.0,8.8,46,0,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,False,True
22.0,6.19739166,62.79883799,55774.0,6.0,12.2,55,4,8,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,False
18.0,5.77155182,74.54192506,42050.0,5.0,13.6,42,3,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,False,False,False,True,False
26.0,4.354221076,82.52935426,33473.0,3.0,24.8,40,3,6,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,True,False
16.0,6.740972005,79.16881924,48769.0,6.0,13.9,22,4,9,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,True,False,False,False,True,False,False,False,False,True
24.0,5.161160744,53.74807127,63450.0,4.0,10.7,37,0,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,True,False,False,True,False
23.0,5.490419305,83.04900857,68905.0,6.0,22.6,29,0,1,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.0,5.500271303,83.91630717,73738.0,4.0,21.7,11,3,7,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,False,False,True,False
18.0,5.472557324,77.71123694,42673.0,6.0,12.9,31,2,9,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,False,True,False,False,False,False
21.0,6.735733447,90.0784473,34763.0,5.0,22.0,27,2,3,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,False,False,False,False,True
22.0,6.400974324,89.18854952,51054.0,5.0,21.7,52,2,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,True,False,False,False,False
21.0,4.38856261,80.13302638,41579.0,4.0,21.9,44,0,5,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,True,False
19.0,4.450107067,87.27397371,83699.0,5.0,12.1,9,3,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,True,True,False,False,False,True
21.0,5.887437057,53.7571887,10874.0,3.0,24.3,34,2,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,False,False,False
23.0,5.251559633,61.20616619,43485.0,3.0,18.7,53,0,4,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
21.0,5.453801204,59.62970853,43998.0,6.0,8.6,44,2,9,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,False,False,False,False,True,False
25.0,4.823916682,75.2005763,77085.0,5.0,10.8,21,4,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,True,False,False,False,False,False
23.0,5.978439601,66.83574825,77890.0,4.0,12.6,47,0,0,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,False
18.0,5.500271303,73.87176577,47334.0,4.0,15.1,4,2,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,True,False,False,False,True,False
21.0,5.285214909,92.39465014,67037.0,2.0,19.1,16,1,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,True,True
25.0,4.197411558,64.16405414,60064.0,5.0,17.1,16,2,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,False,True
17.0,4.884377004,89.6601752,49731.0,4.0,20.4,8,2,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,True,False
26.0,5.465344904,62.38748146,29360.0,2.0,8.6,51,4,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,True,False,False,True,False,False
16.0,5.670836535,69.63902655,43880.0,4.0,15.1,22,1,3,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,False,False,True,False
23.0,6.656385963,83.21072611,97436.0,3.0,23.9,47,4,1,0,, Total,0.5,15.042362955000002,74.93740904,False,True,True,False,False,False,False,False,True,False,False,False,False,False
21.0,6.3555211,70.9241366,25553.0,2.0,10.9,20,3,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,False,True,True
22.0,6.595730298,92.85514041,69135.0,4.0,11.0,5,3,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,True,False
19.0,5.768337705,70.31048456,42359.0,6.0,20.0,59,0,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,True,False,False,False,True,False
20.0,5.888893644,83.65535612,60155.0,5.0,15.1,41,3,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,True,True,False,False,False,False
19.0,4.061060004,67.9331959,47060.0,2.0,11.7,32,0,5,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,True,False,False,False,False,False,False,False,True,False
22.0,4.635815129,87.19276765,76406.0,4.0,14.1,54,3,7,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,False
18.0,5.925746424,85.10646502,59301.0,3.0,15.5,46,0,0,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,True,False,False,False,True,True
16.0,4.229735309,71.14512442,62006.0,3.0,15.1,14,3,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,True
24.0,6.713909551,68.88126535,45686.0,6.0,21.5,51,3,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,True,False,False,False,False,True
19.0,4.525017573,64.88378016,66402.0,5.0,15.1,6,4,6,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,True,False,False,False,True,True
23.0,6.877880499,100.0,53271.0,4.0,22.5,35,3,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,True,False,False,False,False
21.0,5.528762015,80.96961225,63190.0,5.0,14.1,29,0,8,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,False,False,False,False,True,False
18.0,6.144295619,77.86585305,37395.0,4.0,23.9,11,3,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,False,True,False,False,False
18.0,6.843988635,92.92600536,49168.0,4.0,12.5,14,3,2,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,True,False,False,False,False
19.0,5.12454744,82.25661617,23476.0,5.0,6.5,38,0,7,1,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,False,False
26.0,5.935463439,61.63300187,41967.0,3.0,9.5,54,1,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,True,False,False,False,True,False
20.0,6.209618731,66.54223603,30503.0,5.0,15.7,37,2,7,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,True,False,False,False,False
21.0,6.916918429,71.21133234,73394.0,4.0,13.8,38,3,3,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,True,True,False
16.0,6.702368534,61.55276952,77357.0,6.0,18.1,26,1,6,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,True,True,False,False,False,False
23.0,6.188669963,85.11340555,38464.0,4.0,24.6,55,3,4,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,False,True,False,False,False
25.0,5.80350756,77.04418882,100408.0,4.0,18.6,50,1,1,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,True
16.0,6.429390339,71.4046521,45823.0,4.0,21.6,27,3,1,0,, Total,0.5,15.042362955000002,74.93740904,False,False,True,False,False,False,False,False,False,False,False,False,False,True
19.0,6.029889409,96.73010282,56531.0,3.0,9.6,1,1,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,True,False
20.0,4.222114539,81.11191636,42682.0,2.0,15.1,51,3,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,False,False,False
26.0,6.263838228,61.16750264,70966.0,4.0,20.0,6,0,1,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.0,5.143602869,82.57415257,41236.0,5.0,9.5,14,1,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,False,False,False,False,False
23.0,6.185874396,58.18954317,53381.0,5.0,21.0,48,3,5,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,True,False,False,True,True,False
18.0,5.037317366,89.09381081,14456.0,4.0,9.6,9,1,0,0,, Total,0.5,15.042362955000002,74.93740904,False,True,True,False,False,False,False,False,False,False,False,True,False,True
25.0,6.227864759,62.74224289,40670.0,3.0,23.2,39,3,9,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,True,False,False,False
24.0,5.609371435,76.18669434,33042.0,4.0,7.8,44,4,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,True,False
24.0,5.625759125,47.18299796,40073.0,3.0,14.8,34,1,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,True,False,True
22.0,4.099181783,70.52088761,52811.0,4.0,19.3,15,4,3,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,False,False,True,False,False,False
25.0,5.636750007,100.0,58135.0,4.0,9.4,11,1,9,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,True,False,False,False,True,False,False,True,False
24.0,5.492065043,67.46736164,8399.0,6.0,8.3,10,1,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,False,False
17.0,5.500271303,57.16994142,51330.0,3.0,24.1,23,2,3,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,True,False,False,True,True,False
17.0,4.382578095,88.47931721,59191.0,5.0,9.8,37,2,3,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24.0,6.650423013,96.06434224,48643.0,4.0,24.8,22,0,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,True,False,False,True,False
17.0,6.985664653,74.13326097,87048.0,5.0,10.1,16,2,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,True,False,False,False,False,False
24.0,4.76868708,78.5630684,48474.0,3.0,17.9,36,1,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,True,False
26.0,6.718958702,73.60970866,43041.0,5.0,6.0,41,0,0,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,True,True,False,False,True,True
19.0,5.912233046,81.32816204,49689.0,2.0,15.4,26,3,0,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,True,True,False
24.0,4.742456042,50.07409568,34459.0,4.0,18.3,58,2,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,True,False,False,False,True,False
26.0,4.732305772,66.28136896,44633.0,6.0,15.1,51,0,3,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,False,True,False,False,False,False
26.0,4.009507008,90.68159775,23735.0,3.0,10.5,13,2,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,True,True,True
17.0,5.298588846,86.59657248,37314.0,5.0,6.7,57,2,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.0,4.86117529,80.24732436,34636.0,5.0,20.9,27,3,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,True
21.0,5.500271303,65.25541577,54817.0,5.0,11.4,50,1,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
20.0,6.851705361,75.72275924,68656.0,6.0,18.0,53,1,2,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,False,False,False,False,False,False
24.0,6.010711446,88.73608869,71999.0,5.0,6.8,6,2,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,False,False,False,False,True
25.0,6.1513448,79.78204876,41388.0,5.0,20.2,45,0,2,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,False,False,False,False,False,True,False
19.0,6.487780754,71.46967668,35151.0,3.0,22.6,27,0,0,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,True,False,False,True,True
17.0,4.13524981,67.11351223,17427.0,6.0,13.2,10,0,4,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,False,True,False,True
25.0,6.11078575,78.97175151,29313.0,3.0,19.6,8,3,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21.0,6.743164588,75.09409398,63324.0,3.0,22.3,24,1,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,True,False,False,False
20.0,5.744563957,58.10132455,40515.0,5.0,13.0,33,2,5,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,True,False,False,False,False,False,False,False,False
